Date,Time,Location,Vehicle_Type,Avg_Speed_kmph,Congestion_Level_pct,Weather
2023-12-04,16:30,University Rd,Motorbike,27.1,47.3,Rain
2023-06-26,13:00,North Junction,Motorbike,30.5,37.8,Clear
2023-10-29,12:15,Old Town,Truck,11.4,58.4,Cloudy
2023-08-03,21:30,North Junction,Motorbike,41.5,26.3,Clear
2023-04-20,19:00,Harbor Blvd,Bicycle,10.1,87.8,Clear
2023-11-23,23:15,Central Ave,Bus,18.0,50.9,Cloudy
2023-03-11,02:30,Station Road,Car,30.4,33.3,Clear
2023-06-03,09:30,Harbor Blvd,Motorbike,23.2,59.5,Clear
2023-10-26,16:45,University Rd,Motorbike,27.3,37.8,Clear
2023-12-10,01:00,Central Ave,Motorbike,40.3,29.5,Clear
2023-02-10,19:15,Market Street,Car,15.7,86.1,Clear
2023-11-30,09:15,Market Street,Motorbike,29.1,55.7,Clear
2023-04-16,11:15,North Junction,Bus,18.5,27.7,Cloudy
2023-07-01,03:00,Harbor Blvd,Truck,33.7,8.3,Fog
2023-04-09,10:00,Riverside,Car,21.7,51.4,Fog
2023-12-31,08:00,Industrial Zone,Car,28.5,40.2,Cloudy
2023-01-15,18:45,North Junction,Bus,14.9,37.7,Fog
2023-02-14,14:30,Industrial Zone,Car,28.5,43.3,Rain
2023-06-13,22:15,University Rd,Bicycle,20.0,17.1,Clear
2023-05-17,15:45,Old Town,Car,38.2,26.2,Clear
2023-11-18,20:00,Industrial Zone,Car,31.5,30.1,Rain
2023-07-23,00:15,North Junction,Motorbike,41.4,14.4,Clear
2023-10-24,14:30,Station Road,Car,35.5,34.0,Clear
2023-05-19,15:15,Market Street,Car,28.4,56.5,Cloudy
2023-02-25,06:15,Central Ave,Car,31.9,22.0,Clear
2023-06-09,03:30,Riverside,Motorbike,41.8,20.1,Clear
2023-08-29,15:00,Riverside,Car,20.1,52.4,Rain
2023-12-11,10:45,Riverside,Motorbike,41.0,21.2,Clear
2023-03-24,16:15,Station Road,Motorbike,26.4,55.9,Cloudy
2023-11-17,10:15,Market Street,Car,20.0,54.8,Clear
2023-02-13,11:15,Market Street,Car,32.3,33.4,Rain
2023-11-04,10:00,Old Town,Motorbike,46.2,11.4,Clear
2023-11-17,12:45,Central Ave,Bicycle,8.9,53.9,Fog
2023-11-19,23:45,Market Street,Truck,16.1,48.8,Clear
2023-03-30,05:15,Market Street,Car,43.3,7.6,Fog
2023-10-13,16:15,Central Ave,Car,24.9,61.0,Cloudy
2023-11-28,01:15,Industrial Zone,Car,33.3,27.5,Rain
2023-10-23,18:30,Station Road,Bicycle,11.6,84.0,Clear
2023-11-15,06:30,Riverside,Motorbike,34.0,35.4,Clear
2023-02-21,14:45,Old Town,Motorbike,35.5,38.8,Cloudy
2023-06-15,22:30,North Junction,Motorbike,43.2,29.1,Fog
2023-02-06,06:30,Central Ave,Motorbike,37.4,28.4,Clear
2023-07-16,21:15,North Junction,Motorbike,22.6,61.2,Rain
2023-08-11,15:30,North Junction,Car,29.4,44.8,Cloudy
2023-05-02,22:15,Central Ave,Bus,20.9,29.3,Clear
2023-10-02,11:45,North Junction,Car,45.4,13.3,Clear
2023-01-26,07:00,Central Ave,Car,9.5,92.2,Stormy
2023-01-18,07:45,Old Town,Motorbike,27.2,41.3,Clear
2023-12-31,02:45,North Junction,Car,37.6,18.5,Clear
2023-02-05,09:30,North Junction,Car,23.1,68.3,Cloudy
2023-07-16,17:00,Riverside,Auto-Rickshaw,21.4,30.9,Clear
2023-07-09,22:15,Harbor Blvd,Car,39.7,25.8,Clear
2023-01-04,05:00,University Rd,Car,37.2,21.9,Clear
2023-05-17,00:45,Harbor Blvd,Car,39.7,21.8,Clear
2023-10-23,16:15,Central Ave,Motorbike,39.3,43.0,Fog
2023-02-20,17:00,Market Street,Car,15.3,84.7,Cloudy
2023-11-14,02:00,Industrial Zone,Auto-Rickshaw,16.4,15.4,Rain
2023-11-30,10:45,Industrial Zone,Car,30.1,34.7,Clear
2023-08-29,22:30,Riverside,Motorbike,48.1,5.8,Fog
2023-11-06,09:30,South Park,Car,10.9,87.0,Clear
2023-05-30,09:45,Industrial Zone,Car,27.0,51.2,Cloudy
2023-10-02,05:15,Industrial Zone,Car,33.3,37.7,Rain
2023-06-10,09:00,Riverside,Auto-Rickshaw,12.1,81.7,Clear
2023-12-15,18:30,Market Street,Motorbike,32.3,46.6,Cloudy
2023-08-31,12:30,South Park,Car,43.2,0.0,Cloudy
2023-08-01,04:15,South Park,Bicycle,20.1,31.5,Fog
2023-09-16,18:45,Old Town,Bus,18.4,46.0,Cloudy
2023-11-19,20:15,Market Street,Car,24.8,43.1,Clear
2023-11-05,09:45,Industrial Zone,Bus,12.2,58.5,Clear
2023-01-29,22:45,Industrial Zone,Car,34.7,29.9,Clear
2023-02-23,07:00,University Rd,Motorbike,31.9,61.5,Clear
2023-10-31,18:15,Harbor Blvd,Truck,12.2,58.3,Clear
2023-05-07,01:45,University Rd,Car,39.3,19.4,Cloudy
2023-11-09,21:00,Station Road,Car,33.6,38.7,Clear
2023-12-15,23:30,Harbor Blvd,Car,35.6,19.2,Rain
2023-02-27,21:45,South Park,Car,31.8,40.6,Rain
2023-11-05,07:15,North Junction,Car,16.3,77.3,Clear
2023-10-20,14:30,University Rd,Auto-Rickshaw,11.6,39.0,Clear
2023-10-28,03:15,University Rd,Bus,24.0,22.3,Cloudy
2023-09-10,09:15,Station Road,Motorbike,15.4,93.5,Stormy
2023-04-15,22:45,Central Ave,Car,30.2,38.7,Fog
2023-03-23,05:45,South Park,Motorbike,52.9,0.0,Clear
2023-11-02,01:00,Station Road,Car,19.8,61.9,Cloudy
2023-02-10,07:30,Old Town,Bus,13.4,67.6,Cloudy
2023-05-23,23:45,Riverside,Motorbike,30.0,44.3,Cloudy
2023-01-23,03:30,North Junction,Car,31.2,25.0,Clear
2023-07-07,01:45,Market Street,Truck,32.8,22.6,Clear
2023-10-06,01:30,Industrial Zone,Auto-Rickshaw,19.9,26.1,Clear
2023-08-06,11:00,Riverside,Motorbike,29.3,49.9,Clear
2023-06-19,03:00,University Rd,Truck,26.5,27.9,Clear
2023-10-02,15:30,Station Road,Car,21.2,56.1,Clear
2023-04-13,23:15,University Rd,Car,29.5,45.5,Rain
2023-12-07,05:15,Central Ave,Car,39.9,14.1,Clear
2023-03-03,05:00,Riverside,Car,30.6,35.7,Rain
2023-04-01,01:45,Central Ave,Car,34.7,17.8,Clear
2023-01-07,17:15,North Junction,Bus,11.1,82.7,Rain
2023-01-08,23:15,Central Ave,Car,25.3,38.9,Clear
2023-02-17,09:30,Harbor Blvd,Car,24.6,63.4,Cloudy
2023-02-23,08:00,Harbor Blvd,Truck,7.6,80.1,Rain
2023-06-04,12:30,University Rd,Car,36.3,36.4,Cloudy
2023-02-22,17:30,Old Town,Auto-Rickshaw,14.0,50.2,Rain
2023-03-05,00:15,North Junction,Bus,21.5,35.1,Clear
2023-10-07,03:15,Old Town,Motorbike,32.5,37.4,Clear
2023-05-22,17:45,North Junction,Bus,6.1,100.0,Clear
2023-05-13,07:00,University Rd,Car,24.8,60.4,Cloudy
2023-01-14,18:30,University Rd,Motorbike,25.6,55.7,Clear
2023-07-15,04:30,Old Town,Car,35.6,25.6,Clear
2023-06-16,16:45,University Rd,Car,31.1,55.6,Clear
2023-07-31,12:30,Station Road,Truck,19.0,44.2,Clear
2023-09-01,01:00,Market Street,Car,32.6,25.2,Rain
2023-12-14,09:45,Old Town,Car,21.0,53.7,Clear
2023-05-26,03:00,Old Town,Car,36.3,21.5,Cloudy
2023-10-04,12:00,Harbor Blvd,Car,26.7,47.8,Clear
2023-09-08,10:00,Riverside,Car,36.9,38.4,Clear
2023-07-19,12:30,Station Road,Car,26.5,52.2,Clear
2023-07-29,22:45,Industrial Zone,Car,33.4,29.9,Clear
2023-02-07,04:45,Riverside,Car,39.3,26.4,Cloudy
2023-06-01,14:00,University Rd,Car,39.6,18.0,Clear
2023-09-16,18:30,Harbor Blvd,Bicycle,6.1,66.6,Clear
2023-06-20,02:00,North Junction,Car,37.3,14.0,Clear
2023-04-19,02:15,Riverside,Bus,23.0,13.3,Clear
2023-01-27,08:00,University Rd,Bicycle,15.8,44.1,Rain
2023-06-04,10:15,Market Street,Car,33.0,21.5,Cloudy
2023-01-12,07:00,Market Street,Motorbike,20.5,64.9,Clear
2023-10-25,10:00,Market Street,Car,24.3,58.1,Clear
2023-08-01,00:00,Harbor Blvd,Motorbike,51.6,4.4,Clear
2023-08-16,23:30,Market Street,Car,31.2,31.2,Cloudy
2023-03-27,13:45,Industrial Zone,Car,37.4,23.7,Clear
2023-04-19,14:00,Central Ave,Car,27.4,47.9,Rain
2023-01-05,03:45,South Park,Auto-Rickshaw,26.1,19.2,Clear
2023-06-23,06:45,Riverside,Car,41.3,26.2,Clear
2023-07-11,19:30,North Junction,Motorbike,8.3,98.3,Fog
2023-01-07,00:30,Old Town,Motorbike,38.8,22.3,Clear
2023-07-16,21:30,Station Road,Car,32.2,34.6,Clear
2023-01-22,07:45,Central Ave,Motorbike,34.5,39.6,Clear
2023-11-22,04:30,South Park,Bicycle,13.8,40.2,Cloudy
2023-11-19,17:00,Industrial Zone,Motorbike,35.5,27.2,Clear
2023-10-14,11:00,Old Town,Truck,25.5,28.5,Clear
2023-09-09,12:15,Industrial Zone,Car,30.7,47.8,Clear
2023-10-23,00:00,Market Street,Car,33.1,32.5,Cloudy
2023-06-11,07:00,Market Street,Car,25.7,59.8,Clear
2023-05-20,17:00,South Park,Auto-Rickshaw,11.5,74.1,Clear
2023-09-02,22:15,Market Street,Truck,23.5,44.6,Rain
2023-12-02,09:30,Station Road,Car,20.6,61.3,Clear
2023-09-24,06:00,University Rd,Car,30.6,26.2,Clear
2023-06-09,15:30,University Rd,Motorbike,30.6,45.6,Clear
2023-08-31,02:00,Riverside,Car,41.9,15.8,Clear
2023-10-20,10:00,Harbor Blvd,Bus,19.9,32.1,Clear
2023-03-14,04:15,Market Street,Motorbike,36.0,34.1,Clear
2023-09-16,14:30,Old Town,Car,30.3,42.7,Fog
2023-04-19,12:00,Harbor Blvd,Car,30.6,36.9,Clear
2023-02-07,18:00,Market Street,Car,13.4,68.0,Clear
2023-12-30,07:30,Harbor Blvd,Auto-Rickshaw,6.9,73.5,Rain
2023-11-03,14:15,Old Town,Car,27.9,45.9,Cloudy
2023-11-13,13:15,Station Road,Truck,21.0,42.8,Clear
2023-01-11,02:00,University Rd,Motorbike,45.8,14.1,Cloudy
2023-03-21,00:45,Industrial Zone,Car,48.0,1.1,Clear
2023-09-04,07:00,South Park,Motorbike,19.7,65.6,Clear
2023-07-22,21:30,Central Ave,Motorbike,30.1,53.3,Cloudy
2023-10-18,05:45,University Rd,Motorbike,42.1,18.8,Cloudy
2023-01-01,17:45,University Rd,Car,19.1,81.3,Clear
2023-08-07,17:00,Riverside,Car,21.6,63.7,Rain
2023-09-23,03:00,Industrial Zone,Car,38.1,21.0,Clear
2023-04-29,01:30,Central Ave,Car,31.7,44.7,Fog
2023-03-03,17:15,Market Street,Bus,6.7,100.0,Clear
2023-07-08,02:00,Central Ave,Car,38.5,2.7,Clear
2023-05-01,03:45,University Rd,Car,43.0,4.8,Cloudy
2023-10-12,15:00,Harbor Blvd,Motorbike,47.8,19.8,Clear
2023-09-07,04:45,South Park,Car,32.9,28.1,Clear
2023-06-13,16:00,Central Ave,Car,23.3,61.5,Clear
2023-10-12,22:15,North Junction,Car,30.9,41.1,Fog
2023-09-06,12:45,Harbor Blvd,Car,34.3,42.2,Clear
2023-05-29,14:30,Industrial Zone,Auto-Rickshaw,20.8,51.8,Stormy
2023-05-25,13:00,Market Street,Truck,22.7,37.7,Rain
2023-12-07,05:30,University Rd,Car,40.4,5.7,Cloudy
2023-02-19,19:45,Station Road,Car,26.2,58.0,Clear
2023-10-28,12:45,Old Town,Truck,12.3,47.7,Clear
2023-02-13,17:30,Market Street,Car,24.9,52.1,Clear
2023-01-25,14:30,Station Road,Motorbike,20.4,65.8,Cloudy
2023-01-23,18:15,University Rd,Motorbike,21.1,68.1,Cloudy
2023-11-10,14:15,Harbor Blvd,Car,29.9,35.4,Clear
2023-02-15,01:30,Harbor Blvd,Auto-Rickshaw,23.7,7.4,Cloudy
2023-10-18,18:45,Old Town,Motorbike,25.4,59.8,Cloudy
2023-11-29,05:00,North Junction,Car,35.0,26.1,Clear
2023-04-24,09:45,Riverside,Car,11.4,86.0,Clear
2023-08-28,23:30,Old Town,Car,31.1,42.8,Clear
2023-02-03,06:15,North Junction,Car,31.1,30.2,Clear
2023-03-11,23:30,University Rd,Car,37.9,27.2,Fog
2023-01-11,16:15,Station Road,Motorbike,46.0,19.8,Clear
2023-07-08,10:00,Central Ave,Car,35.0,31.2,Clear
2023-06-07,18:30,Industrial Zone,Car,34.8,46.5,Cloudy
2023-10-27,00:45,Market Street,Truck,26.9,17.0,Clear
2023-04-26,05:15,South Park,Motorbike,37.5,21.7,Clear
2023-10-21,02:00,Station Road,Car,23.7,51.1,Cloudy
2023-10-26,19:45,University Rd,Motorbike,13.0,79.6,Cloudy
2023-10-16,22:15,University Rd,Bus,22.7,9.9,Rain
2023-10-19,18:00,Industrial Zone,Car,27.5,52.9,Clear
2023-12-22,09:00,Market Street,Car,17.6,73.1,Clear
2023-10-11,23:45,University Rd,Car,37.8,8.4,Cloudy
2023-03-26,00:00,Market Street,Bus,27.2,6.0,Clear
2023-04-25,14:30,Station Road,Car,33.2,43.1,Clear
2023-06-02,06:15,Industrial Zone,Bus,20.9,22.0,Cloudy
2023-07-14,08:45,North Junction,Truck,13.3,61.8,Clear
2023-05-22,02:00,North Junction,Bicycle,13.2,24.3,Clear
2023-09-07,06:45,Harbor Blvd,Car,35.2,16.1,Rain
2023-10-25,10:15,Market Street,Bicycle,13.6,40.0,Clear
2023-06-09,18:15,Market Street,Car,15.5,77.1,Cloudy
2023-01-28,13:15,Central Ave,Motorbike,32.4,46.8,Fog
2023-05-06,18:30,University Rd,Car,10.7,82.6,Cloudy
2023-04-28,08:00,Riverside,Car,19.6,63.7,Clear
2023-09-09,16:30,Harbor Blvd,Car,38.3,25.4,Rain
2023-06-18,16:15,Central Ave,Car,23.4,53.2,Cloudy
2023-09-04,22:30,Central Ave,Car,23.9,35.4,Clear
2023-06-22,13:45,University Rd,Car,34.8,21.8,Cloudy
2023-08-20,04:15,Station Road,Car,33.4,39.6,Clear
2023-07-05,15:30,South Park,Motorbike,36.1,35.1,Clear
2023-01-08,07:15,Station Road,Bus,9.0,100.0,Cloudy
2023-03-18,15:00,Market Street,Car,39.1,29.9,Clear
2023-12-01,12:15,Market Street,Car,22.9,63.2,Clear
2023-03-19,22:00,Riverside,Motorbike,39.6,29.3,Rain
2023-10-14,21:45,Old Town,Motorbike,34.2,43.2,Rain
2023-04-22,14:00,Old Town,Car,31.6,27.3,Clear
2023-02-14,01:15,Old Town,Motorbike,38.5,26.5,Rain
2023-02-10,10:00,Market Street,Car,17.2,72.7,Rain
2023-02-25,17:45,Old Town,Motorbike,34.9,43.0,Clear
2023-03-26,07:45,South Park,Auto-Rickshaw,9.5,80.4,Rain
2023-08-20,22:00,Old Town,Car,34.6,29.6,Cloudy
2023-04-23,11:15,Central Ave,Motorbike,32.7,31.2,Clear
2023-01-29,23:00,Harbor Blvd,Auto-Rickshaw,16.0,20.9,Clear
2023-08-14,20:15,North Junction,Truck,18.9,44.8,Clear
2023-06-16,18:00,Central Ave,Car,14.4,89.3,Cloudy
2023-02-27,08:00,Central Ave,Auto-Rickshaw,16.7,60.1,Cloudy
2023-02-11,06:00,Market Street,Car,29.5,49.4,Cloudy
2023-05-16,05:30,Harbor Blvd,Bus,25.9,28.2,Clear
2023-10-19,02:15,Harbor Blvd,Car,40.0,6.8,Clear
2023-05-31,10:00,Riverside,Car,30.2,44.5,Clear
2023-02-03,13:30,Riverside,Auto-Rickshaw,10.2,50.6,Clear
2023-06-05,07:00,Industrial Zone,Auto-Rickshaw,10.9,69.8,Clear
2023-01-09,14:15,North Junction,Car,32.6,32.0,Clear
2023-01-04,13:15,Harbor Blvd,Car,34.6,26.0,Clear
2023-08-20,16:00,Harbor Blvd,Car,38.5,16.1,Clear
2023-09-03,02:30,South Park,Car,37.1,18.3,Fog
2023-06-04,11:45,Central Ave,Motorbike,37.0,33.0,Clear
2023-04-26,05:15,Central Ave,Car,33.5,24.2,Clear
2023-04-02,02:00,Harbor Blvd,Car,31.8,37.8,Clear
2023-07-21,09:15,Station Road,Motorbike,17.1,84.3,Clear
2023-03-10,19:15,Old Town,Car,7.6,88.4,Clear
2023-04-04,02:15,Central Ave,Car,27.2,49.5,Clear
2023-07-20,19:15,University Rd,Car,19.4,59.7,Clear
2023-08-04,04:30,Harbor Blvd,Bicycle,20.0,11.1,Clear
2023-08-21,23:30,Market Street,Car,37.3,12.7,Clear
2023-07-29,22:00,Central Ave,Bus,16.6,51.2,Fog
2023-04-03,16:45,Old Town,Bicycle,14.3,28.8,Cloudy
2023-09-10,04:15,Harbor Blvd,Car,30.4,28.1,Clear
2023-08-02,05:00,Station Road,Car,37.6,28.4,Clear
2023-10-18,12:45,Old Town,Auto-Rickshaw,22.2,37.2,Clear
2023-03-20,14:15,Industrial Zone,Motorbike,35.4,24.7,Cloudy
2023-11-13,12:45,Old Town,Motorbike,46.1,12.8,Cloudy
2023-05-02,01:00,Old Town,Auto-Rickshaw,21.4,11.6,Clear
2023-07-02,21:30,North Junction,Car,27.4,34.0,Clear
2023-01-04,03:45,South Park,Car,39.8,20.3,Clear
2023-10-19,10:45,South Park,Auto-Rickshaw,15.5,35.0,Clear
2023-10-11,21:30,Old Town,Car,31.6,35.3,Clear
2023-06-10,06:30,University Rd,Auto-Rickshaw,21.1,22.0,Clear
2023-07-05,20:15,North Junction,Auto-Rickshaw,19.2,32.8,Cloudy
2023-12-22,19:15,Station Road,Motorbike,10.7,81.4,Clear
2023-09-06,09:00,University Rd,Car,20.7,77.1,Clear
2023-06-17,11:00,Market Street,Motorbike,37.6,41.4,Cloudy
2023-07-06,07:30,Riverside,Car,5.1,85.0,Cloudy
2023-11-03,19:00,University Rd,Bus,8.0,71.1,Fog
2023-02-07,15:30,Central Ave,Car,26.8,54.6,Clear
2023-08-30,05:00,Old Town,Truck,25.8,24.9,Cloudy
2023-05-27,14:15,Industrial Zone,Car,30.0,31.9,Rain
2023-01-11,13:00,Harbor Blvd,Motorbike,43.1,23.1,Clear
2023-07-10,05:00,South Park,Truck,25.0,27.1,Clear
2023-11-21,14:45,Market Street,Car,18.3,65.6,Clear
2023-05-01,02:45,University Rd,Truck,27.6,14.3,Clear
2023-11-07,05:15,Industrial Zone,Car,36.5,28.9,Clear
2023-04-06,00:45,University Rd,Car,49.6,4.4,Clear
2023-12-20,12:15,Industrial Zone,Car,30.0,18.7,Cloudy
2023-03-27,16:30,Harbor Blvd,Motorbike,41.7,25.8,Cloudy
2023-12-22,02:45,University Rd,Bus,21.5,17.5,Cloudy
2023-09-02,17:00,North Junction,Car,13.4,81.2,Fog
2023-04-02,00:15,Old Town,Car,32.5,33.4,Clear
2023-08-16,08:15,Industrial Zone,Motorbike,20.7,83.1,Clear
2023-07-05,17:00,Harbor Blvd,Car,31.7,44.1,Clear
2023-09-03,09:00,South Park,Truck,23.9,39.4,Clear
2023-06-16,01:30,Market Street,Motorbike,39.0,34.7,Cloudy
2023-08-29,06:45,Harbor Blvd,Car,41.7,22.7,Clear
2023-05-03,03:45,Central Ave,Bus,18.0,42.3,Clear
2023-06-16,09:15,University Rd,Car,17.7,72.2,Cloudy
2023-08-30,04:30,Harbor Blvd,Car,35.6,20.1,Rain
2023-04-29,16:45,South Park,Car,25.4,46.3,Cloudy
2023-04-22,13:00,Harbor Blvd,Car,29.8,39.7,Cloudy
2023-10-15,21:45,Station Road,Motorbike,35.5,45.4,Clear
2023-02-06,04:45,University Rd,Car,40.7,14.0,Clear
2023-02-14,16:30,Station Road,Car,24.5,43.3,Rain
2023-08-13,13:00,Old Town,Truck,27.8,16.8,Clear
2023-04-05,21:45,Harbor Blvd,Car,33.7,32.3,Clear
2023-10-18,16:45,Industrial Zone,Motorbike,39.7,29.3,Clear
2023-12-10,02:15,Industrial Zone,Car,37.9,33.3,Clear
2023-03-31,09:00,Industrial Zone,Truck,11.2,79.1,Cloudy
2023-07-02,12:30,Harbor Blvd,Car,25.3,44.7,Cloudy
2023-01-15,15:00,Market Street,Car,23.6,38.0,Rain
2023-08-18,19:30,South Park,Car,12.1,84.7,Fog
2023-05-13,23:15,South Park,Motorbike,37.9,35.4,Clear
2023-11-04,15:45,Industrial Zone,Motorbike,27.7,54.9,Fog
2023-07-14,21:00,Central Ave,Car,27.7,38.3,Cloudy
2023-05-15,16:45,Industrial Zone,Car,44.9,1.3,Clear
2023-11-02,11:45,University Rd,Car,37.3,21.7,Cloudy
2023-11-11,18:30,Old Town,Car,26.0,60.3,Clear
2023-04-01,12:45,Station Road,Car,31.6,39.6,Cloudy
2023-04-21,04:15,North Junction,Bus,18.1,18.7,Clear
2023-11-01,13:15,Market Street,Car,23.9,64.4,Clear
2023-06-15,22:45,Old Town,Motorbike,46.6,5.8,Clear
2023-11-29,04:15,Industrial Zone,Truck,33.7,2.4,Rain
2023-07-19,01:00,Harbor Blvd,Car,29.8,29.2,Rain
2023-04-25,06:45,Riverside,Car,34.7,28.0,Rain
2023-10-26,05:45,Riverside,Motorbike,35.6,37.8,Clear
2023-02-28,20:45,Old Town,Truck,25.5,15.7,Cloudy
2023-11-26,13:30,North Junction,Car,27.6,56.2,Clear
2023-09-28,09:30,University Rd,Motorbike,25.9,53.4,Clear
2023-07-18,08:15,Central Ave,Car,28.3,42.9,Clear
2023-03-27,08:30,University Rd,Car,16.4,82.1,Stormy
2023-04-22,22:15,Old Town,Car,33.2,30.1,Rain
2023-07-13,00:15,Market Street,Car,26.3,45.3,Stormy
2023-09-30,02:00,South Park,Motorbike,55.9,0.0,Clear
2023-02-06,23:30,Industrial Zone,Car,35.4,18.4,Clear
2023-03-16,23:45,South Park,Car,40.0,29.8,Cloudy
2023-01-22,00:45,Industrial Zone,Car,42.4,10.8,Clear
2023-10-19,15:45,University Rd,Motorbike,26.4,52.5,Cloudy
2023-02-13,21:30,University Rd,Car,38.7,22.1,Clear
2023-08-16,09:00,North Junction,Car,3.6,100.0,Stormy
2023-07-28,06:30,Harbor Blvd,Auto-Rickshaw,25.0,6.8,Clear
2023-12-19,09:00,Market Street,Car,25.9,50.9,Clear
2023-01-19,21:45,South Park,Bicycle,14.4,18.0,Cloudy
2023-04-17,10:00,Riverside,Motorbike,43.4,17.2,Clear
2023-11-26,22:00,Old Town,Truck,27.6,19.4,Cloudy
2023-12-23,04:15,Riverside,Car,29.5,49.2,Clear
2023-07-31,11:30,Industrial Zone,Car,37.5,27.6,Clear
2023-11-05,22:30,North Junction,Car,38.6,22.7,Clear
2023-11-07,10:45,Industrial Zone,Bicycle,15.7,42.5,Rain
2023-05-25,04:45,Old Town,Bus,28.6,28.1,Clear
2023-05-17,01:45,Riverside,Motorbike,38.9,33.4,Clear
2023-12-31,03:00,Old Town,Car,40.0,9.3,Clear
2023-03-23,02:15,Riverside,Bus,27.2,21.6,Cloudy
2023-10-08,00:00,Market Street,Car,39.5,12.9,Clear
2023-05-28,22:15,University Rd,Car,49.6,0.4,Clear
2023-02-16,06:30,Riverside,Motorbike,31.1,36.9,Clear
2023-07-17,13:45,University Rd,Bus,15.4,44.7,Clear
2023-07-24,09:00,Central Ave,Truck,12.0,74.0,Clear
2023-01-17,15:00,North Junction,Car,43.4,10.5,Cloudy
2023-11-25,09:00,North Junction,Car,21.3,70.9,Fog
2023-06-06,20:15,Central Ave,Motorbike,40.1,31.3,Clear
2023-02-18,01:00,Central Ave,Car,45.1,4.2,Cloudy
2023-12-03,09:30,Old Town,Bicycle,10.6,61.6,Clear
2023-10-09,14:00,North Junction,Motorbike,24.6,57.9,Clear
2023-03-03,06:15,Riverside,Car,30.1,41.4,Clear
2023-05-27,13:30,Harbor Blvd,Bus,22.0,31.0,Clear
2023-03-30,11:15,Market Street,Car,33.9,37.0,Clear
2023-02-19,14:45,North Junction,Car,28.1,38.0,Cloudy
2023-12-09,23:45,Industrial Zone,Auto-Rickshaw,17.0,33.0,Clear
2023-05-04,06:00,Market Street,Car,25.5,50.1,Rain
2023-05-13,14:00,Industrial Zone,Bus,22.7,34.7,Clear
2023-03-02,08:45,Old Town,Motorbike,31.1,43.9,Clear
2023-01-18,18:00,Industrial Zone,Truck,17.8,39.9,Rain
2023-10-13,15:45,University Rd,Car,31.6,31.6,Clear
2023-05-30,16:15,Riverside,Truck,26.7,26.7,Clear
2023-06-25,15:30,Station Road,Car,28.2,44.8,Rain
2023-08-24,00:30,South Park,Car,37.6,18.1,Clear
2023-10-12,15:15,Central Ave,Car,38.5,12.5,Clear
2023-12-24,17:00,Central Ave,Car,30.6,50.2,Clear
2023-10-29,05:45,Riverside,Motorbike,52.1,4.1,Clear
2023-03-29,18:15,North Junction,Bus,8.7,72.1,Clear
2023-08-30,21:00,Market Street,Bus,22.4,32.1,Clear
2023-11-10,10:30,Market Street,Car,29.3,39.2,Clear
2023-05-30,16:00,Station Road,Car,37.3,32.9,Clear
2023-05-04,06:30,Central Ave,Car,33.9,17.2,Clear
2023-05-18,20:30,Central Ave,Auto-Rickshaw,22.8,33.7,Clear
2023-03-26,01:15,Central Ave,Car,30.6,33.9,Clear
2023-03-10,09:30,South Park,Motorbike,31.7,43.3,Clear
2023-07-03,08:45,Harbor Blvd,Motorbike,24.0,57.9,Clear
2023-11-01,12:30,Central Ave,Auto-Rickshaw,12.4,44.6,Clear
2023-03-01,13:15,Industrial Zone,Car,26.0,47.5,Clear
2023-05-18,13:00,Central Ave,Car,23.3,44.4,Cloudy
2023-10-08,03:45,Industrial Zone,Motorbike,45.9,12.8,Clear
2023-08-17,19:45,Market Street,Motorbike,11.4,93.2,Clear
2023-03-18,01:15,North Junction,Car,25.1,51.0,Rain
2023-03-26,05:30,North Junction,Car,38.7,21.6,Clear
2023-07-25,06:00,University Rd,Car,35.2,26.5,Clear
2023-02-18,03:30,Station Road,Car,28.9,42.4,Stormy
2023-06-27,08:00,Harbor Blvd,Car,26.5,49.3,Cloudy
2023-04-03,01:15,Industrial Zone,Car,31.0,28.8,Cloudy
2023-10-13,07:30,Riverside,Car,16.3,83.0,Rain
2023-03-08,03:00,Industrial Zone,Bus,22.1,20.7,Rain
2023-04-26,04:15,Riverside,Car,38.5,12.4,Cloudy
2023-08-29,01:30,North Junction,Motorbike,42.7,14.1,Cloudy
2023-05-03,15:45,Riverside,Bus,19.7,45.9,Cloudy
2023-09-10,10:45,Riverside,Bus,21.9,39.2,Clear
2023-01-04,05:45,South Park,Car,43.3,0.0,Clear
2023-01-31,09:30,Central Ave,Bus,21.7,54.1,Cloudy
2023-04-09,20:45,North Junction,Truck,17.3,60.4,Stormy
2023-12-10,04:30,North Junction,Auto-Rickshaw,18.9,28.1,Rain
2023-08-06,06:30,Central Ave,Auto-Rickshaw,13.6,53.1,Fog
2023-01-09,18:30,Old Town,Car,27.7,58.9,Clear
2023-07-26,14:30,South Park,Car,24.2,48.2,Rain
2023-06-10,04:30,Market Street,Truck,24.9,34.0,Clear
2023-12-22,03:15,Old Town,Car,41.5,19.2,Clear
2023-10-26,00:15,Industrial Zone,Auto-Rickshaw,18.4,27.2,Clear
2023-10-14,06:45,Old Town,Motorbike,32.1,36.7,Clear
2023-04-30,17:45,Harbor Blvd,Car,22.8,62.8,Clear
2023-11-15,06:15,Central Ave,Car,42.1,14.9,Clear
2023-07-30,07:15,Central Ave,Car,13.5,78.9,Clear
2023-06-19,09:00,North Junction,Motorbike,18.7,84.3,Clear
